Tube,Window,RootID,Appeared (session number),Died (session number),Appeared,Died,Lifespan,Maximum Length,Maximum Diameter,Length date(1),Diameter date(1),Color date(1),Condition Code date(1),Length date(2),Diameter date(2),Color date(2),Condition Code date(2),Length date(3),Diameter date(3),Color date(3),Condition Code date(3),Length date(4),Diameter date(4),Color date(4),Condition Code date(4),Length date(5),Diameter date(5),Color date(5),Condition Code date(5),Length date(6),Diameter date(6),Color date(6),Condition Code date(6),Length date(7),Diameter date(7),Color date(7),Condition Code date(7),Length date(8),Diameter date(8),Color date(8),Condition Code date(8),Length date(9),Diameter date(9),Color date(9),Condition Code date(9),Length date(10),Diameter date(10),Color date(10),Condition Code date(10),Length date(11),Diameter date(11),Color date(11),Condition Code date(11),Length date(12),Diameter date(12),Color date(12),Condition Code date(12),Length date(13),Diameter date(13),Color date(13),Condition Code date(13),Length date(14),Diameter date(14),Color date(14),Condition Code date(14),Length date(15),Diameter date(15),Color date(15),Condition Code date(15),Length date(16),Diameter date(16),Color date(16),Condition Code date(16),Length date(17),Diameter date(17),Color date(17),Condition Code date(17),Length date(18),Diameter date(18),Color date(18),Condition Code date(18),Length date(19),Diameter date(19),Color date(19),Condition Code date(19),Length date(20),Diameter date(20),Color date(20),Condition Code date(20),Length date(21),Diameter date(21),Color date(21),Condition Code date(21),Length date(22),Diameter date(22),Color date(22),Condition Code date(22),Length date(23),Diameter date(23),Color date(23),Condition Code date(23),Length date(24),Diameter date(24),Color date(24),Condition Code date(24),Length date(25),Diameter date(25),Color date(25),Condition Code date(25),Length date(26),Diameter date(26),Color date(26),Condition Code date(26),Length date(27),Diameter date(27),Color date(27),Condition Code date(27),Length date(28),Diameter date(28),Color date(28),Condition Code date(28),Length date(29),Diameter date(29),Color date(29),Condition Code date(29),Length date(30),Diameter date(30),Color date(30),Condition Code date(30),Length date(31),Diameter date(31),Color date(31),Condition Code date(31),Length date(32),Diameter date(32),Color date(32),Condition Code date(32),Length date(33),Diameter date(33),Color date(33),Condition Code date(33)
1,23,1,1,26,2/6/2017,3/28/2018,415,8.166607,0.476247,4.012254,0.476247,White,NO_CODE,4.012254,0.476247,White,NO_CODE,4.012254,0.476247,White,NO_CODE,8.166607,0.476247,White,NO_CODE,8.166607,0.476247,White,NO_CODE,8.166607,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,8.138174,0.476247,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2,1,33,2/6/2017,7/4/2018,513,3.392601,0.362699,2.962889,0.362699,White,NO_CODE,2.962889,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,3.392601,0.362699,White,NO_CODE,,,,
1,24,1,1,4,2/6/2017,3/20/2017,42,3.323437,0.336757,3.323437,0.336757,White,NO_CODE,3.323437,0.336757,White,NO_CODE,3.323437,0.336757,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,1,1,17,2/6/2017,11/14/2017,281,2.984343,0.362699,2.984343,0.301205,White,NO_CODE,2.984343,0.301205,White,NO_CODE,2.984343,0.301205,White,NO_CODE,2.984343,0.301205,White,NO_CODE,2.984343,0.301205,White,NO_CODE,2.984343,0.301205,White,NO_CODE,2.984343,0.301205,White,NO_CODE,2.984343,0.301205,White,NO_CODE,2.984343,0.301205,White,NO_CODE,2.984343,0.362699,White,NO_CODE,2.984343,0.362699,White,NO_CODE,2.984343,0.362699,White,NO_CODE,2.984343,0.362699,White,NO_CODE,2.984343,0.362699,White,NO_CODE,2.984343,0.362699,White,NO_CODE,2.984343,0.362699,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,1,1,-,2/6/2017,-,513,9.00115,0.235248,8.087669,0.235248,White,NO_CODE,8.087669,0.235248,White,NO_CODE,8.087669,0.235248,White,NO_CODE,8.439016,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,8.667237,0.235248,White,NO_CODE,9.00115,0.235248,White,NO_CODE,9.00115,0.235248,White,NO_CODE,9.00115,0.235248,White,NO_CODE,9.00115,0.235248,White,NO_CODE,9.00115,0.235248,White,NO_CODE
1,53,2,1,33,2/6/2017,7/4/2018,513,3.698767,0.217202,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,3.698767,0.217202,White,NO_CODE,,,,
1,53,3,5,-,3/29/2017,-,462,0.609893,0.150602, , , ,, , , ,, , , ,, , , ,,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE,0.609893,0.150602,White,NO_CODE
1,53,4,6,-,4/28/2017,-,432,0.437784,0.192865, , , ,, , , ,, , , ,, , , ,, , , ,,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE,0.437784,0.192865,White,NO_CODE
1,72,1,5,-,3/29/2017,-,462,9.598585,0.60241, , , ,, , , ,, , , ,, , , ,,7.795242,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE,9.598585,0.60241,White,NO_CODE
1,150,1,1,-,2/6/2017,-,513,9.594331,1.480813,8.167664,1.480813,White,NO_CODE,8.167664,1.480813,White,NO_CODE,8.167664,1.480813,White,NO_CODE,8.167664,1.480813,White,NO_CODE,8.167664,1.480813,White,NO_CODE,8.167664,1.480813,White,NO_CODE,8.167664,1.480813,White,NO_CODE,8.167664,1.480813,White,NO_CODE,8.167664,1.480813,White,NO_CODE,8.167664,1.480813,White,NO_CODE,8.167664,1.480813,White,NO_CODE,8.167664,1.480813,White,NO_CODE,8.167664,1.480813,White,NO_CODE,8.167664,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE,9.594331,1.480813,White,NO_CODE
1,157,1,1,4,2/6/2017,3/20/2017,42,3.000165,0.229391,3.000165,0.229391,White,NO_CODE,3.000165,0.229391,White,NO_CODE,3.000165,0.229391,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,158,1,1,15,2/6/2017,9/13/2017,219,6.310241,0.212984,6.310241,0.212984,White,NO_CODE,6.310241,0.212984,White,NO_CODE,6.310241,0.212984,White,NO_CODE,6.310241,0.212984,White,NO_CODE,6.310241,0.212984,White,NO_CODE,6.310241,0.212984,White,NO_CODE,6.310241,0.212984,White,NO_CODE,6.310241,0.212984,White,NO_CODE,6.310241,0.212984,White,NO_CODE,6.310241,0.212984,White,NO_CODE,6.310241,0.212984,White,NO_CODE,6.310241,0.212984,White,NO_CODE,6.310241,0.212984,White,NO_CODE,6.310241,0.212984,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,159,1,1,5,2/6/2017,3/29/2017,51,7.492553,0.242839,7.492553,0.242839,White,NO_CODE,7.113809,0.242839,White,NO_CODE,7.113809,0.242839,White,NO_CODE,7.113809,0.242839,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,165,1,1,4,2/6/2017,3/20/2017,42,1.764364,0.21928,1.650454,0.21928,White,NO_CODE,1.764364,0.21928,White,NO_CODE,1.764364,0.21928,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,166,1,1,4,2/6/2017,3/20/2017,42,3.16713,0.190499,3.16713,0.190499,White,NO_CODE,3.16713,0.190499,White,NO_CODE,3.16713,0.190499,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,192,1,1,15,2/6/2017,9/13/2017,219,3.765181,0.391566,3.765181,0.336757,White,NO_CODE,3.765181,0.336757,White,NO_CODE,3.765181,0.391566,White,NO_CODE,3.765181,0.391566,White,NO_CODE,3.765181,0.391566,White,NO_CODE,3.765181,0.391566,White,NO_CODE,3.765181,0.391566,White,NO_CODE,3.765181,0.391566,White,NO_CODE,3.765181,0.391566,White,NO_CODE,3.765181,0.391566,White,NO_CODE,3.765181,0.391566,White,NO_CODE,3.765181,0.391566,White,NO_CODE,3.765181,0.391566,White,NO_CODE,3.765181,0.391566,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,211,1,1,-,2/6/2017,-,513,10.214996,2.776481,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE,10.214996,2.776481,White,NO_CODE
1,14,1,10,25,7/3/2017,3/4/2018,244,2.784187,0.310109, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,,2.784187,0.310109,White,NO_CODE,2.784187,0.310109,White,NO_CODE,2.784187,0.310109,White,NO_CODE,2.784187,0.310109,White,NO_CODE,2.784187,0.310109,White,NO_CODE,2.784187,0.310109,White,NO_CODE,2.784187,0.310109,White,NO_CODE,2.778109,0.310109,White,NO_CODE,2.778109,0.310109,White,NO_CODE,2.778109,0.310109,White,NO_CODE,2.778109,0.310109,White,NO_CODE,2.778109,0.310109,White,NO_CODE,2.778109,0.310109,White,NO_CODE,2.778109,0.310109,White,NO_CODE,2.778109,0.310109,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
